label,usia,jumlah_tanggungan,pendidikan,penghasilan_tahunan,tipe_kartu_kredit,lama_nasabah,jumlah_produk,bulan_nonactive,jumlah_kontak,total_limit_kredit,total_limit_kredit_dipakai,sisa_limit_kredit,rasio_transaksi_Q4_Q1 ,total_transaksi,jumlah_transaksi,rasio_jumlah_transaksi_Q4_Q1,rasio_pemakaian,gender_F,gender_M,status_nikah_Married,status_nikah_Single
1,0.0,0.6000000000000001,1.0,0.0,0.0,0.6046511627906976,0.4000000000000001,0.5,0.0,0.010965091285065169,0.12554628526023043,0.04263520955306939,0.1454224315572564,0.09962825278810408,0.2644628099173554,0.11201344161299356,0.176056338028169,1.0,0.0,1.0,0.0
0,0.0,0.4,3.0,2.0,0.0,0.39534883720930236,0.4000000000000001,0.16666666666666666,0.3333333333333333,0.0265647248750669,0.489471593166468,0.031041678743261265,0.21577862820135413,0.14566771518444382,0.5041322314049588,0.2573508821058527,0.5352112676056338,0.0,1.0,0.0,1.0
0,0.0,0.6000000000000001,3.0,1.0,0.0,0.4883720930232558,0.4000000000000001,1.0,0.16666666666666666,0.024811277688593834,0.5347636074692094,0.026056460495043766,0.2393288195466588,0.41378324277952533,0.6446280991735538,0.14477737328479418,0.5995975855130784,0.0,1.0,0.0,1.0
0,0.0,0.8,2.0,0.0,0.0,0.5348837209302325,1.0000000000000002,0.6666666666666666,0.5,0.07327293010094416,0.0,0.11152976639035418,0.1701501324698263,0.2029167858164141,0.5867768595041323,0.20246429571548585,0.0,1.0,0.0,1.0,0.0
0,1.0,0.0,1.0,0.0,0.0,1.0,1.0000000000000002,1.0,0.16666666666666666,0.035392424503517476,0.44298768375049663,0.042896063996290076,0.2216661760376803,0.23082642264798398,0.40495867768595045,0.25287034444133294,0.4295774647887324,1.0,0.0,0.0,1.0
0,0.0,0.8,2.0,3.0,0.0,0.4883720930232558,0.8,0.5,0.3333333333333333,0.37172173397787633,0.22566547477155344,0.38119529302649124,0.21165734471592582,0.21578495853588792,0.4710743801652893,0.24110893307196862,0.04124748490945674,0.0,1.0,1.0,0.0
0,0.0,0.4,3.0,1.0,0.0,0.6744186046511628,1.0000000000000002,0.16666666666666666,0.6666666666666666,0.10613494892329275,0.5939610647596345,0.0997043649643499,0.23285251692670003,0.176551329711181,0.4462809917355372,0.191542985158219,0.3038229376257545,1.0,0.0,0.0,1.0
0,0.0,1.0,3.0,2.0,0.0,0.5116279069767442,1.0000000000000002,0.5,0.3333333333333333,0.36918225874229466,0.4978148589590783,0.35890673004463514,0.2187224021195172,0.06822991135258794,0.35537190082644626,0.19882385886306356,0.0925553319919517,0.0,1.0,1.0,0.0
0,0.0,0.4,0.0,0.0,0.0,0.6744186046511628,0.4000000000000001,0.16666666666666666,0.3333333333333333,0.025174059865105507,0.8557806912991657,0.002985334183525593,0.3326464527524286,0.20817843866171004,0.48760330578512395,0.24222906748809855,0.9537223340040241,1.0,0.0,0.0,1.0
0,0.0,0.4,2.0,0.0,0.0,0.5348837209302325,0.6000000000000001,0.5,0.16666666666666666,0.0,0.0,0.041281664831024294,0.2187224021195172,0.25181584215041464,0.5950413223140496,0.23018762251470176,0.0,1.0,0.0,1.0,0.0
0,0.0,0.6000000000000001,3.0,1.0,0.0,0.4418604651162791,0.0,0.5,0.5,0.11976951239052294,0.5665474771553437,0.11477595501710046,0.17515454813070355,0.23637403488704606,0.578512396694215,0.1965835900308037,0.2655935613682093,1.0,0.0,0.0,1.0
0,0.0,0.8,5.0,2.0,0.0,0.4651162790697675,0.6000000000000001,0.5,0.6666666666666666,0.019006762864407147,0.49662296384584825,0.023274013100689817,0.2622902561083309,0.2319130683442951,0.45454545454545453,0.22570708485018204,0.6086519114688128,0.0,1.0,0.0,1.0
0,0.0,0.2,0.0,2.0,0.0,0.5348837209302325,0.8,0.3333333333333333,0.5,0.3933677371764059,0.9694080254270957,0.3476899889861458,0.3776861937003238,0.04146411209608236,0.1652892561983471,0.18678241388966677,0.17002012072434608,0.0,1.0,1.0,0.0
0,0.0,0.4,3.0,0.0,0.0,0.813953488372093,1.0000000000000002,0.5,0.3333333333333333,0.0885097815144342,0.6317044100119189,0.08005333024172512,0.13982926111274654,0.06211038032599371,0.22314049586776857,0.11845421450574069,0.3661971830985915,1.0,0.0,1.0,0.0
0,0.0,0.6000000000000001,1.0,0.0,0.0,0.5348837209302325,0.4000000000000001,0.8333333333333333,0.5,0.10181179465319537,0.0,0.13889049910150136,0.2434501030320871,0.23814698312839577,0.6363636363636365,0.20722486698403808,0.0,1.0,0.0,0.0,1.0
0,0.0,0.8,2.0,2.0,2.0,0.4651162790697675,0.2,0.3333333333333333,0.5,1.0000000000000002,0.8188319427890346,0.9402643325024637,0.21254047689137473,0.04804117815270231,0.18181818181818182,0.12741528983478018,0.06036217303822937,0.0,1.0,1.0,0.0
0,1.0,0.0,3.0,0.0,0.0,0.5348837209302325,0.8,0.5,0.5,0.023239221590376606,0.8025427095748907,0.005014202075242015,0.2040035325287018,0.219502430654847,0.6115702479338843,0.18118174180901708,0.920523138832998,1.0,0.0,0.0,1.0
0,0.0,0.4,3.0,0.0,0.0,0.6976744186046512,0.2,0.5,0.5,0.19205386106047279,0.5848232022248708,0.1827430293896006,0.288195466588166,0.768372891049471,0.8016528925619835,0.21114533744049285,0.19014084507042253,1.0,0.0,0.0,1.0
1,0.0,0.2,3.0,0.0,0.0,0.3023255813953488,0.4000000000000001,0.5,0.16666666666666666,0.013232479888263093,0.6102502979737783,0.009448727609993624,0.20959670297321165,0.11832999714040607,0.3057851239669422,0.13133576029123495,0.8239436619718309,1.0,0.0,0.0,1.0
0,0.0,0.8,3.0,1.0,0.0,0.5116279069767442,0.4000000000000001,0.3333333333333333,0.3333333333333333,0.1964072471786128,0.3528009535160906,0.2038432554634514,0.22931998822490435,0.8504432370603374,0.9256198347107438,0.1943433211985438,0.11267605633802816,0.0,1.0,0.0,1.0
0,0.0,0.4,4.0,0.0,0.0,0.2790697674418605,0.8,0.5,0.6666666666666666,0.09863745060871829,0.5927691696464045,0.09260332734334241,0.23697380041212837,0.06685730626251073,0.18181818181818182,0.12741528983478018,0.31891348088531185,1.0,0.0,1.0,0.0
1,0.0,0.2,3.0,0.0,0.0,0.5348837209302325,0.0,0.5,0.6666666666666666,0.029739068919543983,0.19944378228049264,0.05524317430873573,0.29349425964085957,0.11655704889905633,0.2975206611570248,0.1355362643517222,0.20824949698189132,1.0,0.0,0.0,1.0
0,0.0,0.2,3.0,0.0,0.0,0.5348837209302325,0.6000000000000001,0.3333333333333333,0.16666666666666666,0.2081069723711141,0.0,0.24079763491971481,0.25316455696202533,0.18244209322276236,0.42975206611570255,0.2800336040324839,0.0,1.0,0.0,1.0,0.0
0,0.0,0.4,2.0,0.0,0.0,0.5813953488372093,0.8,0.3333333333333333,0.5,0.03663193027326569,0.591974572904251,0.03321546577010029,0.5151604356785399,0.05152988275664856,0.1487603305785124,0.2800336040324839,0.5653923541247485,1.0,0.0,1.0,0.0
0,0.0,0.8,3.0,2.0,0.0,0.41860465116279066,0.6000000000000001,0.16666666666666666,0.16666666666666666,0.0,0.0,0.041281664831024294,0.2460994995584339,0.228710323134115,0.5289256198347108,0.12629515541865025,0.0,0.0,1.0,0.0,1.0
0,0.0,0.4,1.0,1.0,0.0,0.2558139534883721,1.0000000000000002,0.3333333333333333,0.5,0.31019992321110595,0.698450536352801,0.2877224508724132,0.2558139534883721,0.08561624249356592,0.2975206611570248,0.2800336040324839,0.15090543259557343,0.0,1.0,0.0,1.0
0,1.0,0.0,1.0,0.0,0.0,0.5348837209302325,0.6000000000000001,0.5,0.5,0.01921838580070561,0.6706396503774334,0.010781983653121559,0.18251398292611126,0.21286817271947384,0.5371900826446281,0.14001680201624195,0.8189134808853118,1.0,0.0,0.0,1.0
0,0.0,0.2,0.0,0.0,0.0,0.32558139534883723,1.0000000000000002,0.5,0.6666666666666666,0.21766023635258805,0.0,0.24995652425946321,0.14395054459817486,0.044895624821275376,0.15702479338842976,0.10669280313637637,0.0,1.0,0.0,0.0,1.0
0,0.0,0.4,1.0,4.0,0.0,0.6976744186046512,0.4000000000000001,0.3333333333333333,0.5,1.0000000000000002,0.3023440603893524,0.9779433076343401,0.2696496909037386,0.21750071489848444,0.5950413223140496,0.1531783814057687,0.0221327967806841,0.0,1.0,0.0,1.0
0,0.0,0.6000000000000001,1.0,2.0,0.0,0.6046511627906976,0.6000000000000001,0.5,0.3333333333333333,0.1212206410965696,0.0,0.15749811605124342,0.1616131881071534,0.1945667715184444,0.5123966942148761,0.15821898627835337,0.0,0.0,1.0,1.0,0.0
0,1.0,0.0,3.0,2.0,0.0,0.9534883720930233,0.4000000000000001,0.3333333333333333,0.0,0.005372199397176952,0.4159713945172825,0.016086023998608777,0.28966735354724754,0.05027166142407778,0.19008264462809915,0.33604032483898066,0.6519114688128772,0.0,1.0,1.0,0.0
0,0.0,0.8,3.0,2.0,0.0,0.5348837209302325,0.8,0.16666666666666666,0.6666666666666666,0.2656684110442987,0.6507747318235996,0.2485073329082372,0.3099793935825728,0.1607663711752931,0.3884297520661157,0.2901148137776533,0.16096579476861167,0.0,1.0,1.0,0.0
0,0.0,0.8,1.0,3.0,0.0,0.34883720930232565,0.4000000000000001,0.5,0.5,0.015288245555162547,0.7167262614223282,0.00365196220508956,0.21283485428319104,0.23860451815842154,0.6611570247933884,0.18678241388966677,0.9336016096579477,0.0,1.0,0.0,1.0
0,0.0,0.2,3.0,2.0,0.0,0.5581395348837209,0.6000000000000001,0.16666666666666666,0.16666666666666666,0.034999410478963176,0.4807310290027811,0.03976581067764188,0.1616131881071534,0.2363168430082928,0.5619834710743803,0.19490338840660879,0.4688128772635815,0.0,1.0,0.0,1.0
0,0.0,0.8,1.0,2.0,2.0,0.37209302325581395,0.0,0.3333333333333333,0.16666666666666666,1.0000000000000002,0.7667858561779897,0.9440612138426758,0.18104209596702972,0.6844724049185016,0.71900826446281,0.2139456734808177,0.05633802816901408,0.0,1.0,0.0,1.0
0,0.0,1.0,3.0,2.0,0.0,0.5813953488372093,0.8,0.16666666666666666,0.6666666666666666,0.22809022392729847,0.0,0.25995594458292276,0.20989108036502796,0.8380325993708894,0.9421487603305787,0.208905068608233,0.0,0.0,1.0,1.0,0.0
0,1.0,0.0,1.0,0.0,0.0,0.5348837209302325,0.0,0.16666666666666666,0.5,0.08188900679309627,0.8986889153754469,0.05422874036287752,0.1663232263762143,0.8072061767229054,0.834710743801653,0.2212265471856623,0.5482897384305835,1.0,0.0,1.0,0.0
1,0.0,0.6000000000000001,2.0,2.0,0.0,0.5348837209302325,0.2,0.5,0.5,0.0,0.0,0.041281664831024294,0.1586694141889903,0.0684586788676008,0.23140495867768596,0.3111173340800896,0.0,0.0,1.0,1.0,0.0
0,0.0,0.8,3.0,1.0,0.0,0.4883720930232558,0.4000000000000001,0.3333333333333333,0.3333333333333333,0.03814352267539763,0.7854588796185935,0.020549533360384904,0.23579629084486312,0.2558764655418931,0.5371900826446281,0.30327639316718,0.7364185110663983,1.0,0.0,0.0,1.0
0,0.0,0.8,3.0,0.0,0.0,0.6511627906976745,0.4000000000000001,0.16666666666666666,0.5,0.017827720790744225,0.0,0.05837342762738393,0.24227259346482188,0.201315413211324,0.5619834710743803,0.2052646317558107,0.0,1.0,0.0,1.0,0.0
0,0.0,0.4,3.0,0.0,0.0,0.744186046511628,0.8,0.3333333333333333,0.6666666666666666,0.037629581258672766,0.66388557806913,0.028925859370471277,0.2307918751839859,0.05124392336288247,0.22314049586776857,0.11845421450574069,0.6267605633802816,1.0,0.0,1.0,0.0
0,0.0,0.0,4.0,0.0,0.0,0.813953488372093,0.6000000000000001,0.3333333333333333,0.3333333333333333,0.0481200325294685,0.4970202622169249,0.05115645469827836,0.20429790992051808,0.2410065770660566,0.5041322314049588,0.21702604312517504,0.4154929577464788,1.0,0.0,0.0,1.0
0,1.0,0.2,3.0,0.0,0.0,0.9767441860465117,0.4000000000000001,0.5,0.5,0.361533601187507,0.0,0.38789055706915543,0.2396231969384751,0.25959393766085215,0.5371900826446281,0.17642117054046486,0.0,1.0,0.0,0.0,1.0
0,0.0,0.0,3.0,0.0,0.0,0.7906976744186046,0.8,0.5,0.3333333333333333,0.02399501779144258,0.31227651966626935,0.0415048402991131,0.1280541654400942,0.05061481269659708,0.23966942148760334,0.09661159339120694,0.3541247484909456,1.0,0.0,1.0,0.0
0,0.0,0.6000000000000001,0.0,1.0,0.0,0.5348837209302325,0.6000000000000001,0.3333333333333333,0.6666666666666666,0.09881884169697411,0.4453714739769567,0.10353023013158658,0.17780394465705032,0.15315985130111526,0.5041322314049588,0.182301876225147,0.23943661971830982,0.0,1.0,1.0,0.0
0,0.0,0.6000000000000001,0.0,0.0,0.0,0.5348837209302325,0.2,0.16666666666666666,0.5,0.05446872061842269,0.0,0.09350182598110254,0.2390344421548425,0.24552473548756076,0.6033057851239669,0.22514701764211706,0.0,1.0,0.0,0.0,1.0
0,0.0,0.4,3.0,1.0,0.0,0.3023255813953488,1.0000000000000002,0.5,0.3333333333333333,0.15069669293814264,0.0,0.1857573474001507,0.30939063879894024,0.2164712610809265,0.4958677685950414,0.22262671520582472,0.0,0.0,1.0,0.0,1.0
0,0.0,1.0,2.0,0.0,0.0,0.6511627906976745,1.0000000000000002,0.5,0.3333333333333333,0.44116428893181814,0.8919348430671434,0.39916526578169387,0.18692964380335592,0.058164140692021735,0.3884297520661157,0.12937552506300756,0.14084507042253522,1.0,0.0,0.0,1.0
0,0.0,0.4,3.0,0.0,1.0,0.744186046511628,0.0,0.3333333333333333,0.16666666666666666,0.3223228942762042,0.5363528009535161,0.3111703669352502,0.25139829261112745,0.7222190448956248,0.8677685950413223,0.18678241388966677,0.11267605633802816,1.0,0.0,1.0,0.0
0,0.0,0.4,3.0,2.0,0.0,0.6511627906976745,0.4000000000000001,0.3333333333333333,0.3333333333333333,0.13449242238728815,0.26181962653953117,0.15112167410584895,0.19134530468060054,0.03906205318844724,0.1322314049586777,0.08401008120974517,0.11267605633802816,0.0,1.0,1.0,0.0
0,0.0,0.6000000000000001,3.0,2.0,0.0,0.37209302325581395,0.6000000000000001,0.3333333333333333,0.5,0.16006856583136073,0.40842272546682556,0.16494695959654512,0.16279069767441862,0.22499285101515587,0.5123966942148761,0.15821898627835337,0.1539235412474849,0.0,1.0,0.0,1.0
0,0.0,0.4,0.0,2.0,0.0,0.627906976744186,0.6000000000000001,0.3333333333333333,0.3333333333333333,0.6155718202898025,0.354787445371474,0.6055590980233031,0.1309979393582573,0.18930511867314842,0.42975206611570255,0.18930271632595913,0.04124748490945674,0.0,1.0,0.0,1.0
1,0.0,0.4,1.0,0.0,0.0,0.6744186046511628,0.8,0.6666666666666666,0.3333333333333333,0.029769300767586625,0.10647596344854986,0.06205437365949801,0.23667942302031206,0.11472690877895339,0.40495867768595045,0.17894147297675722,0.11167002012072434,1.0,0.0,0.0,1.0
1,0.0,0.8,5.0,0.0,0.0,0.32558139534883723,0.4000000000000001,0.3333333333333333,0.3333333333333333,0.0,0.0,0.041281664831024294,0.2001766264350898,0.10975121532742352,0.23140495867768596,0.18258190982917952,0.0,1.0,0.0,1.0,0.0
0,0.0,0.2,4.0,0.0,0.0,0.0,0.4000000000000001,0.3333333333333333,0.3333333333333333,0.0,0.39332538736591177,0.012587676076749174,0.2104798351486606,0.19130683442951102,0.5206611570247934,0.32119854382525903,0.69215291750503,1.0,0.0,1.0,0.0
0,0.0,0.6000000000000001,5.0,0.0,0.0,0.4651162790697675,1.0000000000000002,0.5,0.3333333333333333,0.1299878770289349,0.0,0.1659034258883543,0.2508095378274948,0.22104661138118387,0.5206611570247934,0.174180901708205,0.0,1.0,0.0,0.0,1.0
0,0.0,0.2,1.0,3.0,0.0,0.5348837209302325,0.0,0.3333333333333333,0.5,0.3438782019306058,0.7938021454112039,0.313054315691844,0.24639387695025022,0.41710037174721193,0.5867768595041323,0.1926631195743489,0.15694164989939638,0.0,1.0,0.0,1.0
1,0.0,0.4,2.0,2.0,0.0,0.34883720930232565,1.0000000000000002,0.16666666666666666,0.5,0.1784192975932426,0.0,0.21233551678163584,0.19134530468060054,0.018758936231055193,0.11570247933884298,0.11537384486138336,0.0,0.0,1.0,1.0,0.0
1,0.0,0.4,3.0,0.0,0.0,0.2790697674418605,0.6000000000000001,0.3333333333333333,0.6666666666666666,0.6204391478246674,0.0,0.6361080517071475,0.19222843685604946,0.09877037460680585,0.23966942148760334,0.11005320638476618,0.0,1.0,0.0,1.0,0.0
0,0.0,0.6000000000000001,3.0,3.0,0.0,0.5348837209302325,0.6000000000000001,0.5,0.3333333333333333,1.0000000000000002,1.0,0.9270477073792824,0.2181336473358846,0.05519016299685445,0.19008264462809915,0.23326799215905908,0.07344064386317907,0.0,1.0,0.0,1.0
0,0.0,0.2,3.0,0.0,0.0,0.3023255813953488,1.0000000000000002,0.5,0.6666666666666666,0.5275669106376804,0.7469209376241558,0.49258014028172287,0.20665292905504856,0.1412067486416929,0.37190082644628103,0.21674600952114254,0.10060362173038229,0.0,1.0,0.0,1.0
0,0.0,0.2,1.0,0.0,0.0,0.6976744186046512,0.4000000000000001,0.3333333333333333,0.3333333333333333,0.04488522478890613,0.7683750496622964,0.028259231348907312,0.16985575507800998,0.19164998570203032,0.4793388429752066,0.19602352282273872,0.6659959758551308,1.0,0.0,0.0,1.0
0,0.0,0.6000000000000001,4.0,1.0,0.0,0.7209302325581396,0.2,0.8333333333333333,0.5,0.08397500430803836,0.5125148986889154,0.08440090429540316,0.25316455696202533,0.7593365742064627,0.9173553719008265,0.15989918790254828,0.3078470824949698,0.0,1.0,0.0,1.0
0,0.0,0.8,3.0,2.0,0.0,0.5348837209302325,0.4000000000000001,0.3333333333333333,0.3333333333333333,0.39811413731910017,0.5880015891934843,0.380064923772535,0.10185457756844274,0.05050042893909065,0.23140495867768596,0.12937552506300756,0.10160965794768612,0.0,1.0,1.0,0.0
0,0.0,0.8,1.0,2.0,0.0,0.4418604651162791,0.6000000000000001,0.3333333333333333,0.3333333333333333,0.5369085516828558,0.8812077870480731,0.49173960929801175,0.23609066823667943,0.2237918215613383,0.6611570247933884,0.18678241388966677,0.11670020120724346,0.0,1.0,1.0,0.0
0,0.0,0.4,3.0,0.0,0.0,0.37209302325581395,0.6000000000000001,0.3333333333333333,0.5,0.037236567234118466,0.8259833134684148,0.016723668193148224,0.19105092728878423,0.1935945095796397,0.40495867768595045,0.2206664799775973,0.783702213279678,1.0,0.0,0.0,1.0
0,0.0,0.6000000000000001,3.0,0.0,0.0,0.5348837209302325,0.0,0.5,0.16666666666666666,0.055557067147957696,0.5856177989670243,0.05182308271984233,0.22343244038857815,0.78364312267658,0.8760330578512396,0.19070288434612154,0.4527162977867203,1.0,0.0,0.0,1.0
0,0.0,0.4,2.0,0.0,0.0,0.744186046511628,0.8,0.3333333333333333,0.6666666666666666,0.01244645183915448,0.3742550655542312,0.025911541359921166,0.22284368560494555,0.20726336860165856,0.5619834710743803,0.17502100252030245,0.5120724346076458,1.0,0.0,1.0,0.0
1,0.0,0.6000000000000001,2.0,0.0,0.0,0.7674418604651162,0.0,0.5,0.5,0.025204291713148134,0.5363528009535161,0.02631731493826445,0.2243155725640271,0.10546182442093224,0.32231404958677684,0.26883225987118453,0.5975855130784707,1.0,0.0,0.0,1.0
0,0.0,0.6000000000000001,2.0,0.0,0.0,0.2325581395348837,0.4000000000000001,0.5,0.5,0.021939252124543125,0.46722288438617404,0.02823024752188279,0.2458051221666176,0.26108092650843584,0.5041322314049588,0.243069168300196,0.5462776659959758,1.0,0.0,1.0,0.0
0,0.0,0.0,3.0,2.0,0.0,0.6046511627906976,1.0000000000000002,0.3333333333333333,0.6666666666666666,0.2641870504902094,0.6944775526420341,0.2438989044113385,0.1831027377097439,0.17426365456105233,0.4462809917355372,0.26295155418650235,0.1730382293762575,0.0,1.0,1.0,0.0
0,0.0,0.6000000000000001,3.0,1.0,0.0,0.5348837209302325,0.0,0.16666666666666666,0.16666666666666666,0.3485339065291722,1.0,0.3024752188278941,0.2316750073594348,0.22933943380040034,0.5289256198347108,0.21338560627275274,0.19517102615694165,0.0,1.0,1.0,0.0
0,0.0,0.8,3.0,0.0,0.0,0.39534883720930236,0.4000000000000001,0.16666666666666666,0.3333333333333333,0.13642726066201702,0.6762018275725069,0.12274650744884355,0.37209302325581395,0.11752931083786103,0.35537190082644626,0.19882385886306356,0.2877263581488933,1.0,0.0,1.0,0.0
0,0.0,0.0,3.0,0.0,0.0,0.6046511627906976,0.6000000000000001,0.5,0.0,0.030101851096055655,0.0,0.07014086139933917,0.23196938475125112,0.23551615670574777,0.5206611570247934,0.174180901708205,0.0,1.0,0.0,0.0,1.0
0,0.0,0.0,1.0,4.0,0.0,0.2558139534883721,0.4000000000000001,0.5,0.3333333333333333,0.2617685026467983,0.8498212157330155,0.2302475218827894,0.4144833676773624,0.14766943094080642,0.4710743801652893,0.21366563987678522,0.21327967806841044,0.0,1.0,1.0,0.0
0,1.0,0.2,3.0,0.0,0.0,0.5348837209302325,0.8,0.16666666666666666,0.16666666666666666,0.5145067522832604,0.8931267381803735,0.4693930786621066,0.1701501324698263,0.1768944809837003,0.48760330578512395,0.18006160739288715,0.12273641851106638,0.0,1.0,0.0,1.0
0,0.0,0.4,1.0,0.0,0.0,0.5348837209302325,0.4000000000000001,0.3333333333333333,0.6666666666666666,0.0870888846564302,0.45729042510925705,0.09141499043533709,0.17486017073888724,0.07675150128681728,0.3057851239669422,0.11873424810977316,0.2676056338028169,1.0,0.0,1.0,0.0
0,0.0,0.6000000000000001,3.0,1.0,0.0,0.5116279069767442,0.8,0.6666666666666666,0.3333333333333333,0.06093833609954744,0.4767580452920143,0.06492377253492551,0.17574330291433618,0.045925078638833286,0.1652892561983471,0.0851302156258751,0.3490945674044265,0.0,1.0,1.0,0.0
0,0.0,0.4,3.0,1.0,0.0,0.6511627906976745,0.0,0.5,0.5,0.04908745166683295,0.8176400476758046,0.028693988754275115,0.1831027377097439,0.38770374606805835,0.5371900826446281,0.19742369084290112,0.676056338028169,0.0,1.0,0.0,1.0
0,0.0,0.4,3.0,4.0,0.0,0.6511627906976745,0.4000000000000001,0.3333333333333333,0.6666666666666666,0.27739836808484264,0.31148192292411603,0.28450524607269145,0.2148954960259052,0.23397197597941094,0.5537190082644627,0.17866143937272472,0.07444668008048289,0.0,1.0,0.0,1.0
0,0.0,0.8,5.0,1.0,0.0,0.6046511627906976,0.8,0.5,0.16666666666666666,0.05492219833906228,0.2395709177592372,0.0764593356906846,0.18163085075066235,0.20217329139262225,0.42975206611570255,0.2307476897227667,0.18611670020120724,1.0,0.0,0.0,1.0
0,0.0,0.6000000000000001,1.0,3.0,0.0,0.6046511627906976,0.4000000000000001,0.5,0.3333333333333333,0.8531639140569024,0.4541120381406436,0.8260970378528781,0.15072122460994997,0.03906205318844724,0.09090909090909091,0.17222066647997758,0.039235412474849095,0.0,1.0,1.0,0.0
0,0.0,0.8,3.0,2.0,0.0,0.4418604651162791,0.8,0.5,0.5,0.0,0.2932061978545888,0.01989160048692829,0.20871357079776273,0.22064626822991137,0.6363636363636365,0.20722486698403808,0.5160965794768612,0.0,1.0,0.0,1.0
1,0.0,0.6000000000000001,3.0,0.0,0.0,0.5348837209302325,0.6000000000000001,0.5,0.0,0.0036187522107038947,0.10369487485101311,0.03718625007245957,0.2281424786576391,0.10946525593365741,0.24793388429752067,0.16802016241949033,0.16901408450704225,1.0,0.0,0.0,1.0
0,0.0,0.4,0.0,0.0,0.0,0.4418604651162791,0.8,0.5,0.5,0.02496243692880703,0.0,0.06521361080517071,0.14100677068001177,0.03969116385473263,0.1487603305785124,0.09325119014281714,0.0,1.0,0.0,0.0,1.0
